Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
SOM,2019-01-01,2021-12-31,201,'706,Somalia,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20192021,2021,million No,,O,
SOM,2020-01-01,2022-12-31,201,'706,Somalia,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20202022,2022,million No,3.8,E,FAO data
SOM,2021-01-01,2023-12-31,201,'706,Somalia,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20212023,2023,million No,,O,
SOM,2022-01-01,2024-12-31,201,'706,Somalia,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20222024,2024,million No,,O,
SOM,2010-01-01,2012-12-31,201,'706,Somalia,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20102012,2012,%,100,E,
SOM,2011-01-01,2013-12-31,201,'706,Somalia,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20112013,2013,%,100,E,
SOM,2012-01-01,2014-12-31,201,'706,Somalia,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20122014,2014,%,86.6,E,
SOM,2013-01-01,2015-12-31,201,'706,Somalia,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20132015,2015,%,93.2,E,
SOM,2014-01-01,2016-12-31,201,'706,Somalia,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20142016,2016,%,98.6,E,
SOM,2015-01-01,2017-12-31,201,'706,Somalia,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20152017,2017,%,94.3,E,
SOM,2016-01-01,2018-12-31,201,'706,Somalia,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20162018,2018,%,91.4,E,
SOM,2017-01-01,2019-12-31,201,'706,Somalia,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20172019,2019,%,87.3,E,
SOM,2018-01-01,2020-12-31,201,'706,Somalia,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20182020,2020,%,88.7,E,
SOM,2019-01-01,2021-12-31,201,'706,Somalia,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20192021,2021,%,88.7,E,
SOM,2020-01-01,2022-12-31,201,'706,Somalia,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20202022,2022,%,89.5,E,
SOM,2021-01-01,2023-12-31,201,'706,Somalia,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20212023,2023,%,91.9,E,
SOM,2000-01-01,2002-12-31,201,'706,Somalia,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20002002,2002,%,0.3,E,
SOM,2001-01-01,2003-12-31,201,'706,Somalia,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20012003,2003,%,0.3,E,
SOM,2002-01-01,2004-12-31,201,'706,Somalia,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20022004,2004,%,0.3,E,
SOM,2003-01-01,2005-12-31,201,'706,Somalia,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20032005,2005,%,0.3,E,
SOM,2004-01-01,2006-12-31,201,'706,Somalia,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20042006,2006,%,0.3,E,
SOM,2005-01-01,2007-12-31,201,'706,Somalia,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20052007,2007,%,0.3,E,
SOM,2006-01-01,2008-12-31,201,'706,Somalia,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20062008,2008,%,0.3,E,
SOM,2007-01-01,2009-12-31,201,'706,Somalia,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20072009,2009,%,0.3,E,
SOM,2008-01-01,2010-12-31,201,'706,Somalia,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20082010,2010,%,0.3,E,
SOM,2009-01-01,2011-12-31,201,'706,Somalia,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20092011,2011,%,0.3,E,
SOM,2010-01-01,2012-12-31,201,'706,Somalia,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20102012,2012,%,0.3,E,
SOM,2011-01-01,2013-12-31,201,'706,Somalia,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20112013,2013,%,0.3,E,
SOM,2012-01-01,2014-12-31,201,'706,Somalia,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20122014,2014,%,0.3,E,
SOM,2013-01-01,2015-12-31,201,'706,Somalia,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20132015,2015,%,0.3,E,
SOM,2014-01-01,2016-12-31,201,'706,Somalia,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20142016,2016,%,0.3,E,
SOM,2015-01-01,2017-12-31,201,'706,Somalia,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20152017,2017,%,0.3,E,
SOM,2016-01-01,2018-12-31,201,'706,Somalia,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20162018,2018,%,0.3,E,
SOM,2017-01-01,2019-12-31,201,'706,Somalia,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20172019,2019,%,0.3,E,
SOM,2018-01-01,2020-12-31,201,'706,Somalia,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20182020,2020,%,0.3,E,
SOM,2019-01-01,2021-12-31,201,'706,Somalia,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20192021,2021,%,0.3,E,
SOM,2020-01-01,2022-12-31,201,'706,Somalia,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20202022,2022,%,0.3,E,
SOM,2021-01-01,2023-12-31,201,'706,Somalia,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20212023,2023,%,0.3,E,
SOM,2000-01-01,2002-12-31,201,'706,Somalia,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20002002,2002,%,118,E,
SOM,2001-01-01,2003-12-31,201,'706,Somalia,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20012003,2003,%,112,E,
SOM,2002-01-01,2004-12-31,201,'706,Somalia,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20022004,2004,%,102,E,
SOM,2003-01-01,2005-12-31,201,'706,Somalia,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20032005,2005,%,101,E,
SOM,2004-01-01,2006-12-31,201,'706,Somalia,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20042006,2006,%,99,E,
SOM,2005-01-01,2007-12-31,201,'706,Somalia,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20052007,2007,%,94,E,
SOM,2006-01-01,2008-12-31,201,'706,Somalia,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20062008,2008,%,93,E,
SOM,2007-01-01,2009-12-31,201,'706,Somalia,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20072009,2009,%,89,E,
SOM,2008-01-01,2010-12-31,201,'706,Somalia,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20082010,2010,%,84,E,
SOM,2009-01-01,2011-12-31,201,'706,Somalia,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20092011,2011,%,94,E,
SOM,2010-01-01,2012-12-31,201,'706,Somalia,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20102012,2012,%,125,E,
SOM,2011-01-01,2013-12-31,201,'706,Somalia,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20112013,2013,%,199,E,
SOM,2012-01-01,2014-12-31,201,'706,Somalia,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20122014,2014,%,246,E,
SOM,2013-01-01,2015-12-31,201,'706,Somalia,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20132015,2015,%,266,E,
SOM,2014-01-01,2016-12-31,201,'706,Somalia,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20142016,2016,%,252,E,
SOM,2015-01-01,2017-12-31,201,'706,Somalia,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20152017,2017,%,278,E,
SOM,2016-01-01,2018-12-31,201,'706,Somalia,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20162018,2018,%,316,E,
SOM,2017-01-01,2019-12-31,201,'706,Somalia,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20172019,2019,%,341,E,
SOM,2018-01-01,2020-12-31,201,'706,Somalia,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20182020,2020,%,345,E,
SOM,2019-01-01,2021-12-31,201,'706,Somalia,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20192021,2021,%,364,E,
SOM,2020-01-01,2022-12-31,201,'706,Somalia,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20202022,2022,%,410,E,
SOM,2021-01-01,2023-12-31,201,'706,Somalia,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20212023,2023,%,368,E,
SOM,2000-01-01,2000-12-31,201,'706,Somalia,21032,Political stability and absence of violence/terrorism (index),6125,Value,2000,2000,,-1.95,X,
SOM,2002-01-01,2002-12-31,201,'706,Somalia,21032,Political stability and absence of violence/terrorism (index),6125,Value,2002,2002,,-2.37,X,
SOM,2003-01-01,2003-12-31,201,'706,Somalia,21032,Political stability and absence of violence/terrorism (index),6125,Value,2003,2003,,-2.57,X,
SOM,2004-01-01,2004-12-31,201,'706,Somalia,21032,Political stability and absence of violence/terrorism (index),6125,Value,2004,2004,,-2.88,X,
SOM,2005-01-01,2005-12-31,201,'706,Somalia,21032,Political stability and absence of violence/terrorism (index),6125,Value,2005,2005,,-2.71,X,
SOM,2006-01-01,2006-12-31,201,'706,Somalia,21032,Political stability and absence of violence/terrorism (index),6125,Value,2006,2006,,-2.75,X,
SOM,2007-01-01,2007-12-31,201,'706,Somalia,21032,Political stability and absence of violence/terrorism (index),6125,Value,2007,2007,,-3.23,X,
SOM,2008-01-01,2008-12-31,201,'706,Somalia,21032,Political stability and absence of violence/terrorism (index),6125,Value,2008,2008,,-3.28,X,
SOM,2009-01-01,2009-12-31,201,'706,Somalia,21032,Political stability and absence of violence/terrorism (index),6125,Value,2009,2009,,-3.31,X,
SOM,2010-01-01,2010-12-31,201,'706,Somalia,21032,Political stability and absence of violence/terrorism (index),6125,Value,2010,2010,,-3.13,X,
SOM,2011-01-01,2011-12-31,201,'706,Somalia,21032,Political stability and absence of violence/terrorism (index),6125,Value,2011,2011,,-3.08,X,
SOM,2012-01-01,2012-12-31,201,'706,Somalia,21032,Political stability and absence of violence/terrorism (index),6125,Value,2012,2012,,-2.86,X,
SOM,2013-01-01,2013-12-31,201,'706,Somalia,21032,Political stability and absence of violence/terrorism (index),6125,Value,2013,2013,,-2.76,X,
SOM,2014-01-01,2014-12-31,201,'706,Somalia,21032,Political stability and absence of violence/terrorism (index),6125,Value,2014,2014,,-2.52,X,
SOM,2015-01-01,2015-12-31,201,'706,Somalia,21032,Political stability and absence of violence/terrorism (index),6125,Value,2015,2015,,-2.37,X,
SOM,2016-01-01,2016-12-31,201,'706,Somalia,21032,Political stability and absence of violence/terrorism (index),6125,Value,2016,2016,,-2.35,X,
SOM,2017-01-01,2017-12-31,201,'706,Somalia,21032,Political stability and absence of violence/terrorism (index),6125,Value,2017,2017,,-2.25,X,
SOM,2018-01-01,2018-12-31,201,'706,Somalia,21032,Political stability and absence of violence/terrorism (index),6125,Value,2018,2018,,-2.25,X,
SOM,2019-01-01,2019-12-31,201,'706,Somalia,21032,Political stability and absence of violence/terrorism (index),6125,Value,2019,2019,,-2.39,X,
SOM,2020-01-01,2020-12-31,201,'706,Somalia,21032,Political stability and absence of violence/terrorism (index),6125,Value,2020,2020,,-2.58,X,
SOM,2021-01-01,2021-12-31,201,'706,Somalia,21032,Political stability and absence of violence/terrorism (index),6125,Value,2021,2021,,-2.73,X,
SOM,2022-01-01,2022-12-31,201,'706,Somalia,21032,Political stability and absence of violence/terrorism (index),6125,Value,2022,2022,,-2.43,X,
SOM,2005-01-01,2005-12-31,201,'706,Somalia,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2005,2005,kcal/cap/d,23,E,
SOM,2006-01-01,2006-12-31,201,'706,Somalia,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2006,2006,kcal/cap/d,14,E,
SOM,2007-01-01,2007-12-31,201,'706,Somalia,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2007,2007,kcal/cap/d,7,E,
SOM,2008-01-01,2008-12-31,201,'706,Somalia,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2008,2008,kcal/cap/d,4,E,
SOM,2009-01-01,2009-12-31,201,'706,Somalia,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2009,2009,kcal/cap/d,9,E,
SOM,2010-01-01,2010-12-31,201,'706,Somalia,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2010,2010,kcal/cap/d,14,E,
SOM,2011-01-01,2011-12-31,201,'706,Somalia,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2011,2011,kcal/cap/d,45,E,
SOM,2012-01-01,2012-12-31,201,'706,Somalia,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2012,2012,kcal/cap/d,43,E,
SOM,2013-01-01,2013-12-31,201,'706,Somalia,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2013,2013,kcal/cap/d,40,E,
SOM,2014-01-01,2014-12-31,201,'706,Somalia,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2014,2014,kcal/cap/d,45,E,
SOM,2015-01-01,2015-12-31,201,'706,Somalia,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2015,2015,kcal/cap/d,56,E,
SOM,2016-01-01,2016-12-31,201,'706,Somalia,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2016,2016,kcal/cap/d,37,E,
SOM,2017-01-01,2017-12-31,201,'706,Somalia,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2017,2017,kcal/cap/d,27,E,
SOM,2018-01-01,2018-12-31,201,'706,Somalia,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2018,2018,kcal/cap/d,27,E,
SOM,2019-01-01,2019-12-31,201,'706,Somalia,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2019,2019,kcal/cap/d,29,E,
SOM,2020-01-01,2020-12-31,201,'706,Somalia,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2020,2020,kcal/cap/d,19,E,
SOM,2021-01-01,2021-12-31,201,'706,Somalia,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2021,2021,kcal/cap/d,27,E,
SOM,2022-01-01,2022-12-31,201,'706,Somalia,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2022,2022,kcal/cap/d,23,E,
SOM,2023-01-01,2023-12-31,201,'706,Somalia,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2023,2023,kcal/cap/d,22,E,
SOM,2000-01-01,2000-12-31,201,'706,Somalia,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2000,2000,%,24,X,
SOM,2001-01-01,2001-12-31,201,'706,Somalia,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2001,2001,%,25,X,
SOM,2002-01-01,2002-12-31,201,'706,Somalia,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2002,2002,%,27,X,
SOM,2003-01-01,2003-12-31,201,'706,Somalia,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2003,2003,%,29,X,
SOM,2004-01-01,2004-12-31,201,'706,Somalia,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2004,2004,%,30,X,
SOM,2005-01-01,2005-12-31,201,'706,Somalia,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2005,2005,%,32,X,
SOM,2006-01-01,2006-12-31,201,'706,Somalia,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2006,2006,%,34,X,
SOM,2007-01-01,2007-12-31,201,'706,Somalia,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2007,2007,%,34,X,
SOM,2008-01-01,2008-12-31,201,'706,Somalia,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2008,2008,%,36,X,
SOM,2009-01-01,2009-12-31,201,'706,Somalia,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2009,2009,%,38,X,
SOM,2010-01-01,2010-12-31,201,'706,Somalia,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2010,2010,%,40,X,
SOM,2011-01-01,2011-12-31,201,'706,Somalia,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2011,2011,%,42,X,
SOM,2012-01-01,2012-12-31,201,'706,Somalia,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2012,2012,%,44,X,
SOM,2013-01-01,2013-12-31,201,'706,Somalia,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2013,2013,%,46,X,
SOM,2014-01-01,2014-12-31,201,'706,Somalia,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2014,2014,%,47,X,
SOM,2015-01-01,2015-12-31,201,'706,Somalia,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2015,2015,%,49,X,
SOM,2016-01-01,2016-12-31,201,'706,Somalia,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2016,2016,%,50,X,
SOM,2017-01-01,2017-12-31,201,'706,Somalia,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2017,2017,%,52,X,
SOM,2018-01-01,2018-12-31,201,'706,Somalia,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2018,2018,%,53,X,
SOM,2019-01-01,2019-12-31,201,'706,Somalia,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2019,2019,%,55,X,
SOM,2020-01-01,2020-12-31,201,'706,Somalia,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2020,2020,%,56,X,
SOM,2021-01-01,2021-12-31,201,'706,Somalia,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2021,2021,%,58,X,
SOM,2022-01-01,2022-12-31,201,'706,Somalia,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2022,2022,%,58,X,
SOM,2000-01-01,2000-12-31,201,'706,Somalia,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2000,2000,%,16,X,
SOM,2001-01-01,2001-12-31,201,'706,Somalia,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2001,2001,%,16,X,
SOM,2002-01-01,2002-12-31,201,'706,Somalia,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2002,2002,%,17,X,
SOM,2003-01-01,2003-12-31,201,'706,Somalia,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2003,2003,%,17,X,
SOM,2004-01-01,2004-12-31,201,'706,Somalia,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2004,2004,%,18,X,
SOM,2005-01-01,2005-12-31,201,'706,Somalia,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2005,2005,%,19,X,
SOM,2006-01-01,2006-12-31,201,'706,Somalia,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2006,2006,%,20,X,
SOM,2007-01-01,2007-12-31,201,'706,Somalia,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2007,2007,%,20,X,
SOM,2008-01-01,2008-12-31,201,'706,Somalia,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2008,2008,%,20,X,
SOM,2009-01-01,2009-12-31,201,'706,Somalia,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2009,2009,%,22,X,
SOM,2010-01-01,2010-12-31,201,'706,Somalia,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2010,2010,%,23,X,
SOM,2011-01-01,2011-12-31,201,'706,Somalia,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2011,2011,%,24,X,
SOM,2012-01-01,2012-12-31,201,'706,Somalia,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2012,2012,%,25,X,
SOM,2013-01-01,2013-12-31,201,'706,Somalia,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2013,2013,%,25,X,
SOM,2014-01-01,2014-12-31,201,'706,Somalia,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2014,2014,%,26,X,
SOM,2015-01-01,2015-12-31,201,'706,Somalia,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2015,2015,%,27,X,
SOM,2016-01-01,2016-12-31,201,'706,Somalia,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2016,2016,%,28,X,
SOM,2017-01-01,2017-12-31,201,'706,Somalia,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2017,2017,%,29,X,
SOM,2018-01-01,2018-12-31,201,'706,Somalia,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2018,2018,%,30,X,
SOM,2019-01-01,2019-12-31,201,'706,Somalia,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2019,2019,%,31,X,
SOM,2020-01-01,2020-12-31,201,'706,Somalia,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2020,2020,%,32,X,
SOM,2021-01-01,2021-12-31,201,'706,Somalia,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2021,2021,%,32,X,
SOM,2022-01-01,2022-12-31,201,'706,Somalia,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2022,2022,%,33,X,
SOM,2000-01-01,2000-12-31,201,'706,Somalia,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2000,2000,%,20,X,
SOM,2001-01-01,2001-12-31,201,'706,Somalia,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2001,2001,%,21,X,
SOM,2002-01-01,2002-12-31,201,'706,Somalia,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2002,2002,%,21,X,
SOM,2003-01-01,2003-12-31,201,'706,Somalia,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2003,2003,%,22,X,
SOM,2004-01-01,2004-12-31,201,'706,Somalia,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2004,2004,%,23,X,
SOM,2005-01-01,2005-12-31,201,'706,Somalia,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2005,2005,%,24,X,
SOM,2006-01-01,2006-12-31,201,'706,Somalia,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2006,2006,%,25,X,
SOM,2007-01-01,2007-12-31,201,'706,Somalia,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2007,2007,%,25,X,
SOM,2008-01-01,2008-12-31,201,'706,Somalia,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2008,2008,%,26,X,
SOM,2009-01-01,2009-12-31,201,'706,Somalia,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2009,2009,%,27,X,
SOM,2010-01-01,2010-12-31,201,'706,Somalia,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2010,2010,%,29,X,
SOM,2011-01-01,2011-12-31,201,'706,Somalia,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2011,2011,%,30,X,
SOM,2012-01-01,2012-12-31,201,'706,Somalia,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2012,2012,%,31,X,
SOM,2013-01-01,2013-12-31,201,'706,Somalia,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2013,2013,%,32,X,
SOM,2014-01-01,2014-12-31,201,'706,Somalia,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2014,2014,%,33,X,
SOM,2015-01-01,2015-12-31,201,'706,Somalia,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2015,2015,%,34,X,
SOM,2016-01-01,2016-12-31,201,'706,Somalia,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2016,2016,%,35,X,
SOM,2017-01-01,2017-12-31,201,'706,Somalia,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2017,2017,%,36,X,
SOM,2018-01-01,2018-12-31,201,'706,Somalia,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2018,2018,%,37,X,
SOM,2019-01-01,2019-12-31,201,'706,Somalia,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2019,2019,%,38,X,
SOM,2020-01-01,2020-12-31,201,'706,Somalia,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2020,2020,%,39,X,
SOM,2021-01-01,2021-12-31,201,'706,Somalia,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2021,2021,%,40,X,
SOM,2022-01-01,2022-12-31,201,'706,Somalia,21048,Percentage of population using at least basic sanitation services (percent),6121,Value,2022,2022,%,41,X,
SOM,2006-01-01,2006-12-31,201,'706,Somalia,21026,Percentage of children under 5 years affected by wasting (percent),6121,Value,2006,2006,%,13.3,X,
SOM,2009-01-01,2009-12-31,201,'706,Somalia,21026,Percentage of children under 5 years affected by wasting (percent),6121,Value,2009,2009,%,14.3,X,
SOM,2006-01-01,2006-12-31,201,'706,Somalia,210260,Number of children under 5 years affected by wasting (million),6132,Value,2006,2006,million No,0.3,X,
SOM,2009-01-01,2009-12-31,201,'706,Somalia,210260,Number of children under 5 years affected by wasting (million),6132,Value,2009,2009,million No,0.3,X,
SOM,2000-01-01,2000-12-31,201,'706,Somalia,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2000,2000,%,33.6,X,
SOM,2001-01-01,2001-12-31,201,'706,Somalia,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2001,2001,%,33.6,X,
SOM,2002-01-01,2002-12-31,201,'706,Somalia,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2002,2002,%,33.7,X,
SOM,2003-01-01,2003-12-31,201,'706,Somalia,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2003,2003,%,33.7,X,
SOM,2004-01-01,2004-12-31,201,'706,Somalia,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2004,2004,%,33.6,X,
SOM,2005-01-01,2005-12-31,201,'706,Somalia,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2005,2005,%,33.4,X,
SOM,2006-01-01,2006-12-31,201,'706,Somalia,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2006,2006,%,33.2,X,
SOM,2007-01-01,2007-12-31,201,'706,Somalia,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2007,2007,%,32.8,X,
SOM,2008-01-01,2008-12-31,201,'706,Somalia,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2008,2008,%,32.2,X,
SOM,2009-01-01,2009-12-31,201,'706,Somalia,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2009,2009,%,31.6,X,
SOM,2010-01-01,2010-12-31,201,'706,Somalia,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2010,2010,%,30.8,X,
SOM,2011-01-01,2011-12-31,201,'706,Somalia,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2011,2011,%,30.1,X,
SOM,2012-01-01,2012-12-31,201,'706,Somalia,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2012,2012,%,29.4,X,
SOM,2013-01-01,2013-12-31,201,'706,Somalia,21025,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),6121,Value,2013,2013,%,28.8,X,
